fotograma;tipo_objeto;confianza_deteccion;x1;y1;x2;y2;matrícula_detectada;x1_matrícula;y1_matrícula;x2_matrícula;y2_matrícula;texto_matricula_ocr;tiempo_inferencia_yolo;tiempo_inferencia_easyocr
2149;car;0.7388246059417725;1430;321;1512;382;NO;1430;321;1511;382;;0.000108;0.011257
2150;car;0.9345735907554626;0;224;838;848;NO;1;224;837;830;;0.000116;0.093200
2150;car;0.8935031890869141;1590;320;1920;504;NO;1590;320;1920;504;;0.000116;0.015488
2150;car;0.7299699783325195;1430;321;1512;382;NO;1430;321;1511;380;;0.000116;0.011077
2151;car;0.9496474266052246;0;219;821;910;NO;0;219;820;880;;0.000097;0.092639
2151;car;0.869393527507782;1583;318;1918;501;SÍ;1796;389;1861;409;18;0.000097;0.008886
2151;car;0.7314886450767517;1430;321;1512;382;NO;1430;321;1511;380;;0.000097;0.009459
2152;car;0.9506316184997559;0;216;806;928;NO;0;216;804;905;;0.000099;0.089257
2152;car;0.9194315075874329;1574;318;1900;496;SÍ;1776;386;1845;407;20;0.000099;0.013326
2152;car;0.7222173810005188;1430;320;1512;382;NO;1430;320;1512;382;;0.000099;0.007466
2153;car;0.9478217363357544;1;212;779;976;NO;2;214;777;946;;0.000174;0.092469
2153;car;0.9026873111724854;1568;319;1888;493;NO;1568;319;1887;493;;0.000174;0.011474
2153;car;0.7219157218933105;1431;320;1512;382;NO;1431;320;1512;381;;0.000174;0.010669
2154;car;0.951325535774231;0;203;760;1040;NO;1;203;757;1005;;0.000278;0.144875
2154;car;0.8895643949508667;1560;319;1869;490;NO;1561;319;1869;490;;0.000278;0.010915
2154;car;0.7196494340896606;1430;320;1511;382;NO;1430;320;1511;381;;0.000278;0.010195
2155;car;0.9578677415847778;0;198;736;1068;NO;0;198;736;996;;0.000195;0.124897
2155;car;0.9046241641044617;1554;320;1853;488;NO;1739;382;1799;402;;0.000195;0.010445
2155;car;0.7241528034210205;1430;320;1511;382;NO;1430;320;1511;381;;0.000195;0.008095
2156;car;0.9565486907958984;0;193;710;1063;NO;6;193;710;966;;0.000248;0.080207
2156;car;0.9020823240280151;1547;321;1839;485;SÍ;1726;379;1785;401;788;0.000248;0.006769
2156;car;0.7288080453872681;1431;320;1511;382;NO;1431;320;1511;381;;0.000248;0.011614
2157;car;0.9519014954566956;1;183;678;991;NO;1;186;676;979;;0.000250;0.080387
2157;car;0.8801887631416321;1541;320;1826;481;NO;1714;379;1772;399;;0.000250;0.007004
2157;car;0.7124051451683044;1431;320;1511;382;NO;1431;320;1511;381;;0.000250;0.010106
2158;car;0.9056412577629089;1;175;648;959;NO;4;181;641;953;;0.000160;0.078143
2158;car;0.8675702810287476;1536;320;1810;479;NO;1698;378;1759;397;;0.000160;0.011568
2159;car;0.9357060194015503;2;165;614;964;NO;2;176;601;959;;0.000161;0.068156
2159;car;0.8794946074485779;1532;319;1800;476;NO;1679;377;1748;396;;0.000161;0.011223
2160;car;0.9457244277000427;1;155;576;965;NO;2;188;576;961;;0.000121;0.067542
2160;car;0.8668673634529114;1526;321;1787;473;NO;1680;375;1736;394;;0.000121;0.009401
2161;car;0.9387449622154236;1;148;532;961;NO;1;210;532;939;;0.000148;0.058269
2161;car;0.8546562790870667;1521;319;1775;471;NO;1669;375;1724;392;;0.000148;0.007074
2162;car;0.9199342131614685;1;147;483;966;NO;1;236;483;948;;0.000217;0.061848
2162;car;0.8632904291152954;1514;320;1762;467;NO;1658;374;1714;391;;0.000217;0.011871
2163;car;0.9192156791687012;0;158;421;987;NO;0;165;369;432;;0.000112;0.018707
2163;car;0.8657612204551697;1510;320;1751;465;NO;1638;374;1704;391;;0.000112;0.008473
2164;car;0.8704904913902283;1;185;361;1056;NO;1;212;361;1039;;0.000252;0.117990
2164;car;0.8186959028244019;1503;318;1740;460;NO;1504;318;1739;459;;0.000252;0.007939
2165;car;0.8694846630096436;1499;319;1729;459;NO;1629;372;1685;389;;0.000152;0.007510
2165;car;0.800702691078186;0;199;286;1066;NO;;;;;;0.000152;0.000000
2166;car;0.8501901626586914;1494;316;1721;458;NO;1494;317;1720;456;;0.000186;0.009347
2166;car;0.7444553971290588;0;335;200;1062;NO;;;;;;0.000186;0.000000
2166;car;0.721442461013794;1433;321;1512;383;NO;1433;321;1492;383;;0.000186;0.008221
2167;car;0.847204327583313;1488;316;1712;454;NO;1621;370;1667;386;;0.000120;0.008493
2167;car;0.7180712819099426;1433;321;1514;383;NO;1433;321;1487;383;;0.000120;0.007805
2168;car;0.8665745258331299;1484;316;1703;453;NO;1608;369;1658;386;;0.000108;0.010004
2168;car;0.7431682348251343;1432;322;1514;383;NO;1432;322;1513;382;;0.000108;0.008315
2169;car;0.8510941863059998;1479;317;1694;451;NO;1479;317;1693;450;;0.000146;0.010588
2169;car;0.7332459688186646;1432;322;1512;382;NO;1432;322;1510;382;;0.000146;0.007604
2170;car;0.8307417035102844;1475;318;1685;449;NO;1475;318;1684;448;;0.000111;0.010846
2170;car;0.7267622351646423;1430;322;1512;381;NO;1473;322;1511;380;;0.000111;0.007888
2171;car;0.839779794216156;1475;315;1679;449;NO;1475;315;1678;447;;0.000110;0.010177
2172;car;0.8496426939964294;1468;317;1669;445;NO;1468;317;1668;445;;0.000108;0.009113
2173;car;0.8338345885276794;1468;317;1660;443;NO;1468;317;1659;443;;0.000120;0.008506
2174;car;0.8086698651313782;1471;319;1652;443;NO;1471;319;1652;442;;0.000104;0.008441
2175;car;0.8063610792160034;1461;315;1646;439;NO;1461;315;1645;439;;0.000111;0.008647
2176;car;0.9002211093902588;1457;317;1640;437;NO;1457;317;1639;437;;0.000110;0.009946
2177;car;0.901662290096283;1452;318;1632;435;NO;1452;318;1632;434;;0.000119;0.009221
2178;car;0.8710034489631653;1447;319;1627;432;NO;1447;319;1626;431;;0.000142;0.009039
2179;car;0.8942055702209473;1445;317;1618;430;NO;1445;317;1617;430;;0.000196;0.009472
2180;car;0.8152000308036804;1456;321;1611;430;NO;1456;321;1610;427;;0.000143;0.009537
2181;car;0.8741945028305054;1435;318;1605;427;NO;1435;318;1605;427;;0.000132;0.009165
2182;car;0.9052265882492065;1431;319;1598;426;NO;1431;319;1598;426;;0.000191;0.012000
2183;car;0.8881337642669678;1429;320;1595;425;NO;1429;320;1594;425;;0.000204;0.009223
2184;car;0.8815097212791443;1427;319;1589;424;NO;1427;319;1588;423;;0.000107;0.009286
2184;car;0.701545000076294;1150;310;1202;349;NO;1153;310;1201;349;;0.000107;0.007477
2185;car;0.8378903269767761;1430;320;1580;423;NO;1430;320;1580;423;;0.000110;0.008666
2185;car;0.7234346270561218;1152;311;1204;350;NO;1152;311;1203;349;;0.000110;0.007855
2186;car;0.854546844959259;1424;318;1575;421;NO;1424;318;1574;420;;0.000118;0.008986
2187;car;0.8936401605606079;1422;317;1571;420;NO;1422;317;1570;420;;0.000104;0.012966
2188;car;0.879464328289032;1422;318;1567;419;NO;1422;318;1566;418;;0.000120;0.010305
2189;car;0.9085492491722107;1420;317;1563;418;NO;1420;317;1562;418;;0.000117;0.010685
2190;car;0.8985339403152466;1415;317;1562;416;NO;1415;317;1561;416;;0.000107;0.010642
2191;car;0.8702442646026611;1411;317;1557;415;NO;1411;317;1556;415;;0.000110;0.009785
2192;car;0.8941166996955872;1410;317;1553;413;NO;1410;317;1552;413;;0.000109;0.007785
2193;car;0.8889197111129761;1405;317;1548;410;NO;1405;317;1547;410;;0.000103;0.010492
2194;car;0.8976263999938965;1400;317;1543;410;NO;1400;317;1542;410;;0.000113;0.008687
2195;car;0.8973599672317505;1397;317;1538;410;NO;1397;317;1537;410;;0.000115;0.008342
2196;car;0.8671478629112244;1401;317;1538;409;NO;1401;317;1536;409;;0.000191;0.010905
2197;car;0.8700405955314636;1396;317;1534;409;NO;1396;317;1532;409;;0.000129;0.009135
2198;car;0.8648732304573059;1395;318;1525;408;NO;1395;318;1525;408;;0.000164;0.008859
2199;car;0.8808362483978271;1393;317;1523;408;NO;1448;403;1487;407;;0.000245;0.007994
2200;car;0.8484789729118347;1392;317;1518;407;NO;1392;317;1517;407;;0.000259;0.008974
2201;car;0.8310814499855042;1391;316;1511;405;NO;1443;401;1479;405;;0.000224;0.007236
2202;car;0.792120099067688;1387;317;1510;405;NO;1387;317;1509;405;;0.000186;0.008083
2203;car;0.8442662358283997;1385;317;1509;403;NO;1385;317;1508;403;;0.000154;0.008183
2204;car;0.851965069770813;1382;316;1508;403;NO;1382;316;1507;403;;0.000243;0.008303
2205;car;0.7990930080413818;1381;317;1507;400;NO;1381;317;1505;400;;0.000182;0.008354
2206;car;0.8118478655815125;1380;317;1506;400;NO;1380;317;1505;400;;0.000162;0.008842
2207;car;0.7911086678504944;1377;317;1502;400;NO;1377;317;1501;400;;0.000183;0.009227
2208;car;0.7845274209976196;1376;316;1501;401;NO;1376;316;1500;401;;0.000195;0.008552
2209;car;0.7820665240287781;1373;316;1499;401;NO;1373;316;1498;401;;0.000105;0.008319
2210;car;0.7714293599128723;1371;316;1494;399;NO;1371;316;1493;399;;0.000118;0.009404
2211;car;0.8029252290725708;1367;315;1496;397;NO;1367;315;1495;397;;0.000111;0.008788
2212;car;0.727242112159729;1372;316;1485;397;NO;1372;316;1484;397;;0.000172;0.008708
2216;car;0.7358036637306213;1364;315;1475;394;NO;1364;315;1474;394;;0.000115;0.009246
2216;car;0.7050795555114746;1143;320;1198;355;NO;1143;320;1197;355;;0.000115;0.009203
2217;car;0.7061938047409058;1143;318;1197;354;NO;1143;318;1196;354;;0.000207;0.010386
2218;car;0.730323076248169;1360;315;1464;390;NO;1360;315;1463;390;;0.000164;0.009738
2218;car;0.7057230472564697;1143;319;1196;354;NO;1143;319;1195;354;;0.000164;0.010316
2219;car;0.7502353191375732;1361;316;1462;388;NO;1361;316;1461;388;;0.000145;0.009420
2219;car;0.7008786201477051;1143;321;1195;354;NO;1143;321;1194;354;;0.000145;0.012303
2222;car;0.7215456962585449;1142;319;1197;355;NO;1142;319;1196;355;;0.000210;0.007384
2223;car;0.7174348831176758;1141;319;1198;355;NO;1141;319;1197;355;;0.000242;0.007033
2224;car;0.7208845615386963;1140;320;1198;356;NO;1140;320;1197;356;;0.000205;0.007945
2225;car;0.7228681445121765;1139;319;1198;356;NO;1139;319;1197;355;;0.000159;0.007169
2226;car;0.7309247255325317;1140;319;1198;357;NO;1140;319;1197;357;;0.000113;0.007229
2232;car;0.7223424911499023;1432;319;1513;381;NO;1432;319;1512;380;;0.000106;0.013525
2238;car;0.7269620299339294;1336;315;1426;379;NO;1336;315;1425;379;;0.000163;0.013961
2239;car;0.7807163000106812;1334;314;1424;379;NO;1334;314;1423;379;;0.000138;0.015766
2239;car;0.7027311325073242;1429;320;1513;381;NO;1429;320;1512;380;;0.000138;0.013376
2240;car;0.7919475436210632;1333;314;1424;379;NO;1333;314;1423;379;;0.000120;0.015392
2240;car;0.7011831998825073;1429;320;1513;381;NO;1429;320;1512;380;;0.000120;0.014628
2241;car;0.7679217457771301;1332;314;1422;379;NO;1332;314;1421;379;;0.000234;0.015568
2242;car;0.7976199388504028;1332;314;1422;378;NO;1332;314;1421;378;;0.000152;0.013396
2243;car;0.78115314245224;1332;314;1417;376;NO;1332;314;1416;376;;0.000174;0.012924
2244;car;0.7598007917404175;1331;314;1416;377;NO;1331;314;1415;377;;0.000106;0.013750
2245;car;0.7896244525909424;1332;315;1413;375;NO;1332;315;1412;375;;0.000109;0.012890
2246;car;0.7714236974716187;1332;314;1414;374;NO;1332;314;1413;374;;0.000105;0.013590
2247;car;0.7340294122695923;1333;314;1409;374;NO;1333;314;1408;374;;0.000109;0.013332
2248;car;0.7243183851242065;1332;314;1408;374;NO;1332;314;1407;374;;0.000109;0.013023
2249;car;0.7213791608810425;1331;314;1405;373;NO;1331;314;1404;372;;0.000136;0.012604
2250;car;0.7472337484359741;1331;314;1403;373;NO;1331;314;1402;372;;0.000115;0.013013
2251;car;0.730153501033783;1332;315;1400;372;NO;1332;315;1400;372;;0.000139;0.012615
2252;car;0.7405619025230408;1330;315;1400;372;NO;1330;315;1399;372;;0.000118;0.012585
2253;car;0.7394260764122009;1329;315;1399;372;NO;1329;315;1398;372;;0.000106;0.012526
2254;car;0.7116440534591675;1330;315;1399;371;NO;1330;315;1399;370;;0.000104;0.012817
2255;car;0.7176194787025452;1329;315;1399;371;NO;1329;315;1398;370;;0.000112;0.012435
2256;car;0.7261379957199097;1117;310;1189;362;NO;1117;310;1188;362;;0.000109;0.013892
2256;car;0.7004589438438416;1431;322;1513;382;NO;1431;322;1512;382;;0.000109;0.013336
2257;car;0.7256499528884888;1115;309;1188;363;NO;1115;309;1187;363;;0.000113;0.012577
2257;car;0.7010135650634766;1324;315;1395;371;NO;1324;315;1394;371;;0.000113;0.012664
2258;car;0.7699285745620728;1115;308;1187;363;NO;1115;308;1186;363;;0.000139;0.013138
2258;car;0.7251636385917664;1323;315;1394;371;NO;1323;315;1393;371;;0.000139;0.014507
2259;car;0.7339774966239929;1321;314;1394;370;NO;1321;314;1393;370;;0.000130;0.015240
2259;car;0.7208507657051086;1115;308;1187;362;NO;1115;308;1185;361;;0.000130;0.013032
2260;car;0.7564777135848999;1319;314;1393;370;NO;1319;314;1392;370;;0.000186;0.012910
2260;car;0.7180682420730591;1115;309;1185;362;NO;1115;309;1184;362;;0.000186;0.012677
2260;car;0.7055459022521973;1431;322;1512;382;NO;1431;322;1511;382;;0.000186;0.012728
2261;car;0.7634267807006836;1112;310;1184;362;NO;1112;310;1183;362;;0.000111;0.012545
2261;car;0.7606586217880249;1318;314;1392;371;NO;1318;314;1391;371;;0.000111;0.012365
2262;car;0.7724917531013489;1113;310;1182;363;NO;1113;310;1181;363;;0.000174;0.012507
2262;car;0.7690284252166748;1317;314;1391;370;NO;1317;314;1390;370;;0.000174;0.012527
2263;car;0.7708672881126404;1317;314;1391;370;NO;1317;314;1390;370;;0.000107;0.012565
2263;car;0.7427772283554077;1110;309;1181;363;NO;1110;309;1180;363;;0.000107;0.012724
2263;car;0.7037273049354553;1431;322;1512;382;NO;1431;322;1511;382;;0.000107;0.012611
2264;car;0.7711374759674072;1317;314;1390;370;NO;1317;314;1389;369;;0.000110;0.007844
2264;car;0.7321606278419495;1110;309;1179;364;NO;1110;309;1178;363;;0.000110;0.007796
2264;car;0.7060271501541138;1432;322;1513;382;NO;1432;322;1512;382;;0.000110;0.007866
2265;car;0.7629877924919128;1106;309;1178;365;NO;1106;309;1177;365;;0.000199;0.008400
2265;car;0.7582627534866333;1316;314;1391;370;NO;1316;314;1390;369;;0.000199;0.008171
2265;car;0.7067684531211853;1432;322;1512;382;NO;1432;322;1511;381;;0.000199;0.008919
2266;car;0.7668440341949463;1312;313;1390;370;NO;1312;313;1389;370;;0.000110;0.007660
2266;car;0.7411514520645142;1107;308;1178;365;NO;1107;308;1177;363;;0.000110;0.007109
2266;car;0.7002546191215515;1432;322;1512;382;NO;1432;322;1511;381;;0.000110;0.010512
2267;car;0.7710312008857727;1104;307;1177;366;NO;1104;307;1176;364;;0.000115;0.008357
2267;car;0.7541202902793884;1311;313;1389;370;NO;1311;313;1388;370;;0.000115;0.008754
2267;car;0.7068469524383545;1432;322;1512;382;NO;1432;322;1511;381;;0.000115;0.008113
2268;car;0.8022350072860718;1104;307;1177;367;NO;1104;307;1176;365;;0.000121;0.012023
2268;car;0.7406760454177856;1310;313;1387;369;NO;1310;313;1386;369;;0.000121;0.011018
2268;car;0.7047750353813171;1432;322;1512;382;NO;1432;322;1511;381;;0.000121;0.010213
2269;car;0.7962548732757568;1100;308;1178;368;NO;1100;308;1177;368;;0.000139;0.010116
2269;car;0.7217144966125488;1312;313;1386;369;NO;1312;313;1385;369;;0.000139;0.011048
2270;car;0.7607089877128601;1101;308;1177;369;NO;1101;308;1176;367;;0.000242;0.011077
2270;car;0.7158449292182922;1310;313;1386;369;NO;1310;313;1385;369;;0.000242;0.009357
2271;car;0.7514310479164124;1098;307;1176;369;NO;1098;307;1175;369;;0.000172;0.008490
2272;car;0.7768093347549438;1095;306;1176;370;NO;1095;306;1174;370;;0.000236;0.007891
2273;car;0.7692334651947021;1094;306;1175;370;NO;1094;306;1174;370;;0.000152;0.009026
2273;car;0.7249587178230286;1310;313;1382;367;NO;1310;313;1381;367;;0.000152;0.009033
2274;car;0.7452636957168579;1092;306;1175;370;NO;1092;306;1174;368;;0.000285;0.008394
2274;car;0.7383464574813843;1309;313;1381;367;NO;1309;313;1380;367;;0.000285;0.008000
2275;car;0.7617982029914856;1091;307;1173;374;NO;1091;307;1172;371;;0.000148;0.011626
2275;car;0.7381442785263062;1309;314;1380;367;NO;1309;314;1379;367;;0.000148;0.010441
2276;car;0.7371698021888733;1090;310;1170;376;NO;1090;310;1168;375;;0.000267;0.008665
2276;car;0.732625424861908;1308;314;1379;367;NO;1308;314;1378;367;;0.000267;0.007815
2277;car;0.7532254457473755;1085;309;1169;375;NO;1085;309;1166;375;;0.000388;0.008041
2277;car;0.7486333847045898;1308;314;1378;367;NO;1308;314;1377;367;;0.000388;0.009092
2278;car;0.7751756310462952;1083;310;1169;375;NO;1083;310;1167;374;;0.000196;0.012723
2278;car;0.7491750121116638;1308;313;1378;366;NO;1308;313;1377;366;;0.000196;0.012758
2279;car;0.7526064515113831;1308;313;1378;366;NO;1308;313;1377;366;;0.000111;0.015364
2279;car;0.7201310992240906;1080;309;1169;375;NO;1080;309;1168;375;;0.000111;0.014645
2280;car;0.7395246028900146;1308;314;1377;366;NO;1308;314;1376;366;;0.000171;0.012679
2280;car;0.7042691707611084;1078;309;1166;378;NO;1078;309;1164;378;;0.000171;0.015043
2281;car;0.7567183375358582;1076;309;1167;378;NO;1076;309;1166;378;;0.000276;0.015505
2281;car;0.7071213126182556;1308;314;1377;366;NO;1308;314;1376;366;;0.000276;0.012828
2282;car;0.7793392539024353;1072;308;1164;378;NO;1072;308;1160;378;;0.000201;0.014484
2282;car;0.7051401734352112;1308;314;1376;366;NO;1308;314;1375;366;;0.000201;0.012830
2283;car;0.8031957745552063;1069;308;1163;380;NO;1069;308;1160;380;;0.000191;0.014073
2283;car;0.7095890045166016;1308;313;1374;365;NO;1308;313;1373;365;;0.000191;0.012335
2284;car;0.7572962045669556;1067;308;1162;381;NO;1067;308;1160;381;;0.000295;0.014121
2284;car;0.7112897038459778;1308;313;1373;364;NO;1308;313;1372;364;;0.000295;0.011783
2285;car;0.736077606678009;1067;308;1160;382;NO;1067;308;1158;381;;0.000327;0.013971
2285;car;0.7250183820724487;1308;313;1371;364;NO;1308;313;1370;363;;0.000327;0.011688
2286;car;0.767449140548706;1066;307;1160;383;NO;1066;307;1159;382;;0.000229;0.014071
2286;car;0.7424326539039612;1308;313;1371;364;NO;1308;313;1370;363;;0.000229;0.011910
2287;car;0.8482557535171509;1064;307;1160;383;NO;1064;307;1159;383;;0.000245;0.013628
2287;car;0.7516533136367798;1308;313;1371;364;NO;1308;313;1370;363;;0.000245;0.007360
2288;car;0.8470615148544312;1060;307;1160;384;NO;1060;307;1158;384;;0.000106;0.010572
2288;car;0.7362611889839172;1308;313;1371;364;NO;1308;313;1370;363;;0.000106;0.007804
2289;car;0.8361312747001648;1056;308;1159;384;NO;1056;308;1156;384;;0.000140;0.008933
2289;car;0.7230881452560425;1308;313;1370;364;NO;1308;313;1369;363;;0.000140;0.007979
2290;car;0.8063293695449829;1055;308;1159;385;NO;1055;308;1154;385;;0.000113;0.008878
2290;car;0.7306482791900635;1308;312;1369;364;NO;1308;312;1368;363;;0.000113;0.008703
2291;car;0.7910128235816956;1050;308;1155;385;NO;1050;308;1150;385;;0.000108;0.008617
2291;car;0.7248660326004028;1308;312;1368;364;NO;1308;312;1367;363;;0.000108;0.008096
2292;car;0.8046983480453491;1047;308;1153;385;NO;1047;308;1152;384;;0.000110;0.008614
2292;car;0.7252964973449707;1307;312;1368;364;NO;1307;312;1367;363;;0.000110;0.007864
2293;car;0.793102502822876;1044;308;1150;386;NO;1044;308;1149;386;;0.000119;0.008803
2293;car;0.7284440994262695;1306;313;1367;363;NO;1306;313;1366;363;;0.000119;0.008472
2294;car;0.7887243628501892;1042;308;1150;387;NO;1042;308;1149;387;;0.000141;0.008843
2294;car;0.733295738697052;1306;313;1366;363;NO;1306;313;1366;363;;0.000141;0.012582
2295;car;0.7838997840881348;1039;308;1149;386;NO;1039;308;1148;382;;0.000146;0.013295
2295;car;0.7310551404953003;1306;313;1366;363;NO;1306;313;1366;362;;0.000146;0.008601
2296;car;0.8092595934867859;1034;309;1149;387;NO;1034;309;1146;385;;0.000165;0.008992
2296;car;0.7381532788276672;1305;313;1366;362;NO;1305;313;1365;362;;0.000165;0.008665
2297;car;0.8317165970802307;1031;309;1144;387;NO;1031;309;1143;387;;0.000179;0.009187
2297;car;0.7353728413581848;1305;313;1365;362;NO;1305;313;1365;361;;0.000179;0.008142
2298;car;0.8248370289802551;1028;309;1144;389;NO;1028;309;1143;389;;0.000108;0.007913
2298;car;0.7396897077560425;1305;313;1365;362;NO;1305;313;1364;361;;0.000108;0.007730
2299;car;0.7971510887145996;1024;308;1146;392;NO;1024;308;1141;392;;0.000115;0.009883
2299;car;0.7317489981651306;1304;313;1365;361;NO;1304;313;1364;361;;0.000115;0.008124
2300;car;0.7758634686470032;1021;308;1137;393;NO;1021;308;1134;393;;0.000108;0.007695
2300;car;0.7191323041915894;1304;314;1365;361;NO;1304;314;1364;361;;0.000108;0.008011
2301;car;0.8310211896896362;1019;308;1138;392;NO;1019;308;1130;391;;0.000176;0.008663
2301;car;0.7253276705741882;1304;314;1365;361;NO;1304;314;1364;361;;0.000176;0.007929
2302;car;0.8318567276000977;1016;307;1136;394;NO;1016;307;1135;388;;0.000107;0.007888
2302;car;0.7227758765220642;1304;314;1365;361;NO;1304;314;1364;361;;0.000107;0.009187
2303;car;0.8699271082878113;1009;307;1134;394;NO;1010;307;1133;394;;0.000178;0.015662
2303;car;0.7219470739364624;1304;314;1364;361;NO;1304;314;1363;361;;0.000178;0.012049
2303;car;0.700029194355011;1429;321;1512;382;NO;1429;321;1511;382;;0.000178;0.014180
2304;car;0.890571653842926;1006;307;1133;394;NO;1006;307;1132;393;;0.000114;0.015382
2304;car;0.7208112478256226;1304;314;1364;360;NO;1304;314;1363;360;;0.000114;0.013608
2305;car;0.916175901889801;1003;307;1129;396;NO;1003;307;1128;391;;0.000121;0.015485
2305;car;0.706100583076477;1429;322;1513;382;NO;1429;322;1512;382;;0.000121;0.013344
2306;car;0.9201699495315552;1000;307;1128;399;NO;1000;307;1127;393;;0.000115;0.015280
2306;car;0.7053672075271606;1429;322;1513;382;NO;1429;322;1512;382;;0.000115;0.017573
2307;car;0.9075406789779663;994;307;1129;399;NO;995;307;1119;397;;0.000140;0.016671
2307;car;0.7045713663101196;1429;322;1513;382;NO;1429;322;1512;382;;0.000140;0.012724
2307;car;0.7008056044578552;1304;314;1362;360;NO;1304;314;1361;360;;0.000140;0.011911
2308;car;0.8741613626480103;993;307;1128;401;NO;993;307;1121;400;;0.000107;0.014851
2308;car;0.7030850052833557;1305;314;1362;360;NO;1305;314;1361;360;;0.000107;0.016448
2309;car;0.8323366045951843;991;306;1127;401;NO;991;306;1123;398;;0.000134;0.016439
2309;car;0.7009322047233582;1305;314;1362;360;NO;1305;314;1361;359;;0.000134;0.011574
2310;car;0.8245643973350525;983;306;1126;404;NO;983;306;1108;404;;0.000112;0.016785
2310;car;0.7035832405090332;1305;315;1362;360;NO;1305;315;1361;360;;0.000112;0.011856
2310;car;0.7007818222045898;1430;321;1513;382;NO;1430;321;1512;382;;0.000112;0.012387
2311;car;0.8402126431465149;979;306;1121;406;NO;979;306;1105;406;;0.000126;0.008341
2311;car;0.7060135006904602;1430;322;1513;382;NO;1430;322;1512;382;;0.000126;0.008039
2312;car;0.8447241187095642;973;305;1118;405;NO;973;305;1113;405;;0.000198;0.008006
2312;car;0.7096279263496399;1304;315;1361;359;NO;1304;315;1360;359;;0.000198;0.007667
2312;car;0.7059675455093384;1429;322;1513;382;NO;1429;322;1512;382;;0.000198;0.007568
2313;car;0.8509705066680908;970;305;1112;407;NO;970;305;1109;404;;0.000115;0.008662
2313;car;0.7025191187858582;1304;315;1362;359;NO;1304;315;1361;359;;0.000115;0.009440
2313;car;0.7023554444313049;1430;322;1513;383;NO;1430;322;1512;383;;0.000115;0.008098
2314;car;0.8075242638587952;966;305;1111;409;NO;966;306;1102;407;;0.000115;0.008764
2314;car;0.7025563716888428;1430;322;1513;383;NO;1430;322;1512;383;;0.000115;0.007948
2315;car;0.8301380276679993;960;305;1107;411;NO;960;305;1092;411;;0.000182;0.009200
2315;car;0.7048470973968506;1430;322;1513;383;NO;1430;322;1512;383;;0.000182;0.007901
2316;car;0.8529167175292969;955;304;1103;412;NO;955;304;1101;409;;0.000109;0.007730
2316;car;0.701073169708252;1430;322;1513;383;NO;1430;322;1512;383;;0.000109;0.012707
2317;car;0.8789927959442139;947;303;1101;413;NO;947;304;1096;411;;0.000123;0.009226
2318;car;0.8645680546760559;943;303;1098;414;NO;943;303;1095;411;;0.000117;0.009231
2318;car;0.7085931897163391;1304;315;1358;358;NO;1304;315;1357;358;;0.000117;0.020699
2319;car;0.8409335613250732;935;305;1094;415;NO;935;305;1086;415;;0.000299;0.008967
2319;car;0.7058988809585571;1304;315;1357;358;NO;1304;315;1356;358;;0.000299;0.009050
2320;car;0.8822333216667175;931;305;1089;418;NO;931;305;1088;415;;0.000122;0.012574
2320;car;0.7029058337211609;1431;322;1513;382;NO;1431;322;1512;382;;0.000122;0.010925
2321;car;0.8479726910591125;925;303;1087;418;NO;925;303;1086;416;;0.000149;0.009005
2322;car;0.8422940969467163;917;303;1086;420;NO;917;303;1082;418;;0.000109;0.008230
2322;car;0.7007520198822021;1431;322;1513;382;NO;1431;322;1512;382;;0.000109;0.010264
2323;car;0.8450371623039246;910;302;1083;422;NO;910;302;1080;419;;0.000138;0.008256
2324;car;0.8927229642868042;903;302;1080;423;NO;903;302;1074;423;;0.000109;0.008327
2324;car;0.7036809325218201;1431;321;1513;382;NO;1431;321;1512;382;;0.000109;0.008171
2325;car;0.8662237524986267;898;301;1076;425;NO;898;301;1072;420;;0.000153;0.008616
2325;car;0.7092767953872681;1431;322;1513;382;NO;1431;322;1512;382;;0.000153;0.008322
2326;car;0.8743040561676025;888;302;1071;427;NO;888;302;1070;423;;0.000107;0.013794
2326;car;0.7070677876472473;1431;321;1513;382;NO;1431;321;1512;382;;0.000107;0.012417
2327;car;0.8815609812736511;881;300;1068;429;NO;881;300;1066;427;;0.000102;0.022094
2327;car;0.7068927884101868;1430;322;1512;382;NO;1430;322;1511;382;;0.000102;0.012472
2328;car;0.866991400718689;874;300;1063;432;NO;874;300;1061;427;;0.000164;0.020892
2328;car;0.7015134692192078;1431;322;1513;382;NO;1431;322;1512;382;;0.000164;0.012620
2329;car;0.8746302127838135;864;301;1059;432;NO;864;301;1057;428;;0.000107;0.022804
2329;car;0.7106655240058899;1431;322;1513;382;NO;1431;322;1512;382;;0.000107;0.010407
2330;car;0.890537440776825;855;300;1056;438;NO;855;300;1053;436;;0.000294;0.011418
2330;car;0.7079959511756897;1430;322;1513;382;NO;1430;322;1512;382;;0.000294;0.010641
2331;car;0.8763825297355652;846;299;1053;441;NO;846;299;1051;438;;0.000175;0.012377
2331;car;0.7048190832138062;1430;322;1513;382;NO;1430;322;1512;382;;0.000175;0.012204
2332;car;0.8835256695747375;836;299;1045;443;SÍ;836;299;1044;441;E;0.000178;0.023808
2332;car;0.7147364020347595;1430;322;1513;382;NO;1430;322;1512;382;;0.000178;0.008337
2333;car;0.8855369091033936;827;300;1042;447;NO;827;300;1041;444;;0.000109;0.011133
2333;car;0.716820478439331;1431;322;1513;382;NO;1431;322;1512;382;;0.000109;0.007641
